"course.num","gpa.diff","residency","rural","sat.act.std","hrs.att.diff","prior.online.exp","hs.gpa.wgh","fa19.enroll.status","gender","survey.respondent","fin.aid.sp20","safe.living.place","fin.situation","tech.need","internet.access","study.envir","perform.percept","instructor.supp","live.on.campus.sp20","infected.by.covid","died.from.covid","covid.news.time"
131,-0.6933,"Out-of-State","Non-Rural",-0.585661198034482,0,"No",3.95,"New Student","Female","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"No","Family member(s),Close friend(s)","None","Less than 30 minutes"
131,1.4725,"Out-of-State","Non-Rural",0.305562364191903,-3,"No",3.6071,"New Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","Prefer not to say","None","30 minutes – 1 hour"
104,0.8429,"Out-of-State","Non-Rural",0.265943122253797,-1,"No",3.694,"New Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",5,"Yes","Close friend(s)","None","Less than 30 minutes"
131,-0.0238,"Out-of-State","Non-Rural",-0.214318047106821,-3,"No",3.672,"New Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","None","None","30 minutes – 1 hour"
132,-0.1557,"Out-of-State","Non-Rural",0.973980035861692,4,"No",4.055,"New Student","Male","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance improved overall",4,"Yes","None","None","1 – 2 hours"
110,1.1815,"Out-of-State","Non-Rural",1.24392750731615,-1,"No",3.619,"New Student","Male","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance improved overall",3,"Yes","None","None","Less than 30 minutes"
131,-0.1553,"In-State","Rural",NA,-2,"No",3.0089,"New Transfer Student","Female","Yes","Yes",3,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","None","None","1 – 2 hours"
104,-0.5961,"In-State","Rural",-0.88273571877661,0,"No",2.9688,"New Student","Male","Yes","Yes",5,"My financial situation worsened","Purchased tech tools","No","My study environment became worse","My performance worsened overall",3,"No","None","None","1 – 2 hours"
131,0.3595,"Out-of-State","Non-Rural",0.00848784344977485,-4,"No",3.23,"New Student","Male","Yes","Yes",5,"My financial situation didn't change","Couldn't acquire some tech","Yes","My study environment became better","My performance improved overall",4,"Yes","Prefer not to say","None","1 – 2 hours"
131,-0.4876,"In-State","Non-Rural",-0.214318047106821,-2,"No",4.1875,"New Student","Female","Yes","Yes",5,"My financial situation improved","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",3,"Yes","Prefer not to say","None","Less than 30 minutes"
112,-0.15,"Out-of-State","Non-Rural",0.157025103820839,-1,"No",3.78,"New Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","No","My study environment became worse","My performance worsened overall",4,"No","Family member(s)","None","Less than 30 minutes"
103,-0.11,"In-State","Non-Rural",-1.47688476026087,0,"No",2.7576,"New Student","Male","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became better","My performance improved overall",5,"Yes","None","None","30 minutes – 1 hour"
224,-0.105,"Out-of-State","Non-Rural",1.24392750731615,0,"No",3.3,"New Student","Male","Yes","Yes",3,"My financial situation worsened","Purchased tech tools","No","My study environment became worse","My performance worsened overall",1,"No","Prefer not to say","Prefer not to say","1 – 2 hours"
341,-0.24,"In-State","Rural",NA,1,"No",NA,"New Transfer Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",4,"No","None","None","Less than 30 minutes"
132,0.4834,"In-State","Non-Rural",0.676905515119564,3,"Yes",3.8261,"New Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",3,"Yes","None","None","Less than 30 minutes"
131,-0.4228,"Out-of-State","Non-Rural",1.19678592641829,1,"No",3.609,"New Student","Male","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","None","None","More than 3 hours"
103,0.385,"In-State","Non-Rural",-1.40261613007533,-1,"No",2.9531,"New Student","Female","Yes","Yes",4,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",3,"Yes","None","None","2 – 3 hours"
103,-0.2862,"In-State","Rural",-0.712041262808554,0,"No",2.9286,"New Student","Male","Yes","Yes",4,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance improved overall",4,"No","Close friend(s)","None","30 minutes – 1 hour"
104,0.3843,"In-State","Rural",0.0827564736353069,1,"No",3.9844,"New Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","No","My study environment became worse","My performance worsened overall",2,"Yes","None","None","Less than 30 minutes"
132,-0.1966,"In-State","Non-Rural",0.751174145305096,1,"No",4,"New Transfer Student","Male","Yes","Yes",4,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",2,"Yes","Family member(s)","None","1 – 2 hours"
104,-0.00280000000000014,"Out-of-State","Non-Rural",-0.88273571877661,2,"No",3.41,"New Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",3,"Yes","Close friend(s)","None","30 minutes – 1 hour"
131,-0.2533,"Out-of-State","Non-Rural",0.754935314784972,0,"No",2.8966,"New Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",5,"Yes","None","None","Less than 30 minutes"
132,0.2715,"In-State","Non-Rural",0.231293734006371,2,"No",3.3276,"New Student","Male","Yes","Yes",5,"My financial situation didn't change","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","None","None","Less than 30 minutes"
224,0.3172,"In-State","Rural",-1.25407886970427,1,"No",3.9079,"New Student","Female","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","None","None","More than 3 hours"
341,-0.1758,"Out-of-State","Non-Rural",0.602636884934031,0,"No",3.82,"New Transfer Student","Female","Yes","Yes",5,"My financial situation worsened","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",2,"Yes","Prefer not to say","Prefer not to say","1 – 2 hours"
104,-0.2242,"In-State","Non-Rural",-0.585661198034482,2,"Yes",3.3906,"New Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"No","None","None","30 minutes – 1 hour"
103,-0.765,"In-State","Non-Rural",-0.712041262808554,2,"No",3.0781,"New Transfer Student","Female","Yes","Yes",4,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","Family member(s),Close friend(s)","None","30 minutes – 1 hour"
103,-1.0084,"In-State","Rural",-0.712041262808554,0,"No",3.0234,"New Student","Male","Yes","Yes",4,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Close friend(s)","None","Less than 30 minutes"
103,-1.1784,"In-State","Non-Rural",-1.25407886970427,2,"No",3.5,"New Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",4,"Yes","None","None","30 minutes – 1 hour"
131,0.2615,"In-State","Non-Rural",-0.0657807867357572,-1,"No",4.4643,"New Student","Female","Yes","No",5,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","Family member(s),Close friend(s)","Family member(s),Close friend(s)","1 – 2 hours"
110,1.02,"In-State","Rural",-0.0657807867357572,-3,"No",3.5735,"New Student","Female","Yes","Yes",5,"My financial situation improved","Had all needed tech","Yes","My study environment became better","My performance worsened overall",4,"Yes","None","None","More than 3 hours"
131,0.1388,"Out-of-State","Non-Rural",-0.140049416921289,2,"No",3.971,"New Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Family member(s)","Family member(s)","2 – 3 hours"
131,-0.0636999999999999,"In-State","Non-Rural",-1.25407886970427,0,"No",3.772,"New Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","None","None","Less than 30 minutes"
224,-0.3516,"Out-of-State","Non-Rural",-0.362855307477886,4,"No",3.7705,"New Student","Female","Yes","Yes",4,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",2,"Yes","Family member(s),Close friend(s)","Close friend(s)","More than 3 hours"
104,-0.8628,"In-State","Non-Rural",-1.03127297914767,2,"No",2.8333,"New Student","Male","Yes","Yes",5,"My financial situation improved","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",3,"Yes","None","None","30 minutes – 1 hour"
103,-0.967,"In-State","Non-Rural",-0.467545166542966,-2,"No",3.2742,"New Student","Male","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","None","None","More than 3 hours"
103,-0.3905,"Out-of-State","Non-Rural",-0.734198458405546,1,"No",4.03,"New Student","Female","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",2,"Yes","None","None","30 minutes – 1 hour"
110,-0.00519999999999987,"In-State","Non-Rural",NA,-4,"Yes",NA,"New Transfer Student","Male","Yes","No",5,"My financial situation improved","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",2,"Yes","None","None","30 minutes – 1 hour"
104,-0.2515,"In-State","Rural",-0.214318047106821,3,"No",4.1806,"New Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance improved overall",2,"No","None","None","30 minutes – 1 hour"
224,-1.7353,"In-State","Non-Rural",-0.288586677292353,-2,"No",3.0968,"New Transfer Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",2,"No","None","None","30 minutes – 1 hour"
112,-0.0932999999999997,"In-State","Rural",-0.288586677292353,1,"No",3.7424,"New Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",4,"Yes","None","None","Less than 30 minutes"
103,-0.0657999999999999,"Out-of-State","Non-Rural",-0.51139256784895,0,"Yes",4.016,"New Student","Male","Yes","Yes",5,"My financial situation didn't change","Couldn't acquire some tech","Yes","My study environment became worse","My performance didn’t change",5,"No","Close friend(s)","Close friend(s)","Less than 30 minutes"
132,0.3924,"In-State","Non-Rural",NA,1,"No",NA,"Unclassified","Female","Yes","Yes",4,"My financial situation didn't change","Couldn't acquire some tech","Yes","My study environment didn’t change","My performance improved overall",3,"Yes","None","None","Less than 30 minutes"
